list_name,name,label,country,state,province,district
facilities,16027,Kisumba,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16028,Kisumba Kasote,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16029,Kisongamile,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16030,Kiwira,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16031,Kiwira Forest,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16032,Kizi,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16033,Kizombwe,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16034,Kizumbi,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16035,Kizungu,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16036,Kizwite,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16037,Korongwe,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16038,Kyimo,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16039,Kyobo,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16040,Lema,Tanzania,Tanzania,Mbeya,Kyela
facilities,16041,Lowe,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16042,Lualaje,Tanzania,Tanzania,Mbeya,Chunya
facilities,16043,Lubanda,Tanzania,Tanzania,Mbeya,Ileje
facilities,16044,Lufyilo,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16045,Lufingo,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16046,Lugombo,Tanzania,Tanzania,Mbeya,Kyela
facilities,16047,Lukasi,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16048,Lukwego,Tanzania,Tanzania,Mbeya,Kyela
facilities,16049,Lula,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16050,Lupata,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16051,Lupatingatinga,Tanzania,Tanzania,Mbeya,Chunya
facilities,16053,Lusaka,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16054,Luse,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16055,Luswisi,Tanzania,Tanzania,Mbeya,Ileje
facilities,16056,Luteba,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16057,Lutete,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16058,Lutusyo,Tanzania,Tanzania,Mbeya,Kyela
facilities,16059,Luwa,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16060,Luwango,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16061,Lwanjilo,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16062,Lyapona,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16063,Lyele,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16064,Mabadaga,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16065,Madibila,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16066,Madibira small holders,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16067,Mafyeko,Tanzania,Tanzania,Mbeya,Chunya
facilities,16068,Magamba,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16069,Magamba,Tanzania,Tanzania,Mbeya,Chunya
facilities,16070,Maganjo,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16071,Magamba,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16072,Mahango Mswiswi,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16073,Mahongole,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16074,Majalila,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16075,Majengo,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16076,Makongolosi,Tanzania,Tanzania,Mbeya,Chunya
facilities,16077,Makwale,Tanzania,Tanzania,Mbeya,Kyela
facilities,16078,Malagano,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16079,Malangali,Tanzania,Tanzania,Mbeya,Ileje
facilities,16080,Malolwa,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16081,Malowe,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16082,Mamba,Tanzania,Tanzania,Mbeya,Chunya
facilities,16083,Mambwe Kenya,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16084,Mambwe Nkoswe,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16085,Mandakerenge,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16086,Mao,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16087,Mapogoro,Tanzania,Tanzania,Mbeya,Chunya
facilities,16088,Masebe,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16089,Masoko,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16090,Matanga,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16091,Matemela,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16092,Matundasi,Tanzania,Tanzania,Mbeya,Chunya
facilities,16093,Matwiga,Tanzania,Tanzania,Mbeya,Chunya
facilities,16094,Mawenzusi,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16095,Mawindi,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16096,Mbala,Tanzania,Tanzania,Mbeya,Chunya
facilities,16097,Mbalizi,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16098,Mbangala,Tanzania,Tanzania,Mbeya,Chunya
facilities,16099,Mbebe,Tanzania,Tanzania,Mbeya,Ileje
facilities,16100,Mbonile,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16101,Mbugani,Tanzania,Tanzania,Mbeya,Chunya
facilities,16102,Mbuluma,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16103,Mbuyuni,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16104,Mbuza,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16105,Mfinga,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16106,Miangalua,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16107,Mikonko,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16108,Milala,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16109,Milumba,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16110,Milundikwa,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16111,Miombo,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16112,Mititi,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16114,Mjele,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16115,Mkamba,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16116,Mkima,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16117,Mkinga,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16118,Mkole,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16120,Mkombo,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16121,Mkowe,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16122,Mkunda,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16123,Mkusi,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16125,Mlale,Tanzania,Tanzania,Mbeya,Ileje
facilities,16126,Mlanda,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16127,Mlangali,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16128,Mlowo,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16129,Mnokola,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16130,Mollo,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16131,Movu,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16132,Mpanda,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16133,Mpanda,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16135,Mpanga,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16137,Mpasa,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16138,Mpemba,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16139,Mpera,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16140,Mpete,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16141,Mpombwe,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16142,Mpuga,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16143,Mpwapwa,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16144,Msaginya,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16145,Msamba,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16146,Msanda Muungano,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16148,Msanyila,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16149,Msanzi,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16150,Msesule,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16151,Mshani,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16152,Mshewe,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16153,Msia,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16154,Msia,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16124,Mkutano,Tanzania,Tanzania,Mbeya,Momba
facilities,16134,Mpande,Tanzania,Tanzania,Mbeya,Momba
facilities,16136,Mpapa,Tanzania,Tanzania,Mbeya,Momba
facilities,16147,Msangano,Tanzania,Tanzania,Mbeya,Momba
facilities,16113,Miyunga,Tanzania,Tanzania,Mbeya,Momba
facilities,16155,Msia,Tanzania,Tanzania,Mbeya,Ileje
facilities,16156,Mtambo,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16157,Mtapenda,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16158,Mtenga,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16159,Mtimbwa,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16160,Mtula,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16161,Mtuntumbe,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16162,Muungano,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16163,Muungano,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16164,Mwabowo,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16165,Mwalisi,Tanzania,Tanzania,Mbeya,Kyela
facilities,16166,Mwansekwa,Tanzania,Tanzania,Mbeya,Mbeya CC
facilities,16167,Mwaoga,Tanzania,Tanzania,Mbeya,Chunya
facilities,16168,Mwimbi,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16169,Mwinza,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16171,Myula,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16172,Myunga,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16173,Namansi,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16174,Namanyere,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16175,Nambinzo,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16178,Namkukwe,Tanzania,Tanzania,Mbeya,Chunya
facilities,16179,Namwangwa,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16181,Nankanga,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16182,Nanyala,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16183,Ndaga,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16184,Ndala,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16185,Nditu,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16186,Ndobo,Tanzania,Tanzania,Mbeya,Kyela
facilities,16187,Ndwanga,Tanzania,Tanzania,Mbeya,Kyela
facilities,16188,Ngana,Tanzania,Tanzania,Mbeya,Kyela
facilities,16189,Ngaseki,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16190,Ngole,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16191,Ngonga,Tanzania,Tanzania,Mbeya,Kyela
facilities,16192,Ngulilo,Tanzania,Tanzania,Mbeya,Ileje
facilities,16193,Ngulugulu,Tanzania,Tanzania,Mbeya,Ileje
facilities,16194,Ngumbulu,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16195,Ngwala,Tanzania,Tanzania,Mbeya,Chunya
facilities,16196,Nkwilo,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16197,Ninga,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16198,Njelenje,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16199,Njugiro,Tanzania,Tanzania,Mbeya,Kyela
facilities,16180,Nandanga,Tanzania,Tanzania,Mbeya,Momba
facilities,16170,Myoizi Disp,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16200,Nkana,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16202,Nkundi,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16204,Nsimbo,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16205,Nsongwi,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16206,Nsonyanga,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16207,Ntendo,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16208,Ntuchi,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16210,Nyalwela,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16211,Nyamakuyu,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16212,Nyeregete,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16213,Nyimbili,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16214,Nzaga,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16215,Polisi FFU,Tanzania,Tanzania,Mbeya,Mbeya CC
facilities,16216,Polisi,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16217,Ruanda,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16218,Ruiwa,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16219,Sakalilo,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16220,Samazi,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16221,Sandulula,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16222,Sangambi,Tanzania,Tanzania,Mbeya,Chunya
facilities,16223,Sange,Tanzania,Tanzania,Mbeya,Ileje
facilities,16224,Santilya,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16225,Saza,Tanzania,Tanzania,Mbeya,Chunya
facilities,16226,Senga,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16227,Senjele,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16228,Shinji,Tanzania,Tanzania,Mbeya,Ileje
facilities,16229,Shitungulu,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16230,Shizuvi,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16231,Shongo,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16232,Sibwesa,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16233,Simambwe,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16234,Simike,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16235,Singiwe,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16236,Sintali,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16237,Sitalike,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16238,Solola,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16239,Songambele Azimio,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16240,Songwe,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16241,Sopa,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16242,Soweto,Tanzania,Tanzania,Mbeya,Chunya
facilities,16243,Suma,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16244,Swaila,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16209,Ntungwa,Tanzania,Tanzania,Mbeya,Momba
facilities,16245,Swaya,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16246,Swaya,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16247,Tatanda,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16248,Temasenga,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16249,Tenende,Tanzania,Tanzania,Mbeya,Kyela
facilities,16250,Tentula,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16251,Tete,Tanzania,Tanzania,Mbeya,Chunya
facilities,16252,Totowe,Tanzania,Tanzania,Mbeya,Chunya
facilities,16253,Tunko/Turiko,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16254,Ubaruku,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16255,Udinde,Tanzania,Tanzania,Mbeya,Chunya
facilities,16256,Ugalla,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16257,Uhambule,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16259,Ukwavila,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16260,Ulenje,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16261,Ulinji,Tanzania,Tanzania,Rukwa,Sumbawanga MC
facilities,16262,Ulumi,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16263,Upendo,Tanzania,Tanzania,Mbeya,Chunya
facilities,16264,Urwira,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16265,Usevya,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16266,Utende,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16267,Utengule,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16268,Utinta,Tanzania,Tanzania,Rukwa,Nkasi
facilities,16269,Uturo,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16270,Uzia,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16271,Wimba Mahango,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16272,Isyese,Tanzania,Tanzania,Mbeya,Mbeya CC
facilities,16273,Kiwira Prison College,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16274,Priso college,Tanzania,Tanzania,Mbeya,Mbeya CC
facilities,16275,Kalila Prison,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16276,Magereza Mahabusu Sumbawa Disp-ILS,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16277,Mollo Prison,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16278,Songwe Prison,Tanzania,Tanzania,Mbeya,Mbeya DC
facilities,16279,Tukuyu Prison,Tanzania,Tanzania,Mbeya,Rungwe
facilities,16280,Mbarali Prison,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16281,Mpanda Prison,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16282,Mbozi Prison,Tanzania,Tanzania,Mbeya,Mbozi
facilities,16283,Ilembo,Tanzania,Tanzania,Rukwa,Sumbawanga DC
facilities,16284,Inyonga,Tanzania,Tanzania,Katavi,Mpanda DC
facilities,16294,Kiwira core Mine,Tanzania,Tanzania,Mbeya,Kyela
facilities,16296,Ileje Prison,Tanzania,Tanzania,Mbeya,Ileje
facilities,16297,Ruanda Prison,Tanzania,Tanzania,Mbeya,Mbeya CC
facilities,16258,Ujewa Mission,Tanzania,Tanzania,Mbeya,Mbarali
facilities,16299,Babati,Tanzania,Tanzania,Manyara,Babati TC
facilities,16300,Rmo Arusha(Mt. Meru Hosp),Tanzania,Tanzania,Arusha,Arusha MC
facilities,16301,Rmo Manyara,Tanzania,Tanzania,Manyara,Babati TC
facilities,16311,Dmo Ngorongoro,Tanzania,Tanzania,Arusha,Ngorongoro
facilities,16316,Haydom,Tanzania,Tanzania,Manyara,Mbulu
facilities,16320,Selian Cdh,Tanzania,Tanzania,Arusha,Arusha DC
facilities,16322,Dmo Arusha Mc,Tanzania,Tanzania,Arusha,Arusha MC
facilities,16323,Mwanga,Tanzania,Tanzania,Kilimanjaro,Mwanga
facilities,16324,Askofu Hhando,Tanzania,Tanzania,Arusha,Karatu
facilities,16325,Bashnet,Tanzania,Tanzania,Manyara,Mbulu
facilities,16326,Dongobesh,Tanzania,Tanzania,Manyara,Mbulu
facilities,16327,Endabash,Tanzania,Tanzania,Arusha,Karatu
facilities,16328,Engarenaibor,Tanzania,Tanzania,Arusha,Longido
facilities,16329,Gallapo,Tanzania,Tanzania,Manyara,Babati DC
facilities,16330,Gidas,Tanzania,Tanzania,Manyara,Babati DC
facilities,16331,Hedaru,Tanzania,Tanzania,Kilimanjaro,Same
facilities,16332,Kagongo,Tanzania,Tanzania,Kilimanjaro,Mwanga
facilities,16334,Karatu,Tanzania,Tanzania,Arusha,Karatu
facilities,16335,Karume,Tanzania,Tanzania,Kilimanjaro,Rombo
facilities,16336,Keni,Tanzania,Tanzania,Kilimanjaro,Rombo
facilities,16337,Kiborloni,Tanzania,Tanzania,Kilimanjaro,Moshi MC
facilities,16338,Kifula,Tanzania,Tanzania,Kilimanjaro,Mwanga
facilities,16339,Kigonigoni,Tanzania,Tanzania,Kilimanjaro,Mwanga
facilities,16340,Kirua Vunjo,Tanzania,Tanzania,Kilimanjaro,Moshi DC
facilities,16341,Kirwa Mashati,Tanzania,Tanzania,Kilimanjaro,Rombo
facilities,16342,Kisangara,Tanzania,Tanzania,Kilimanjaro,Mwanga
facilities,16343,Kisiki,Tanzania,Tanzania,Kilimanjaro,Hai
facilities,16344,Levish,Tanzania,Tanzania,Kilimanjaro,Siha
facilities,16345,Levolosi,Tanzania,Tanzania,Arusha,Arusha MC
facilities,16346,Loliondo,Tanzania,Tanzania,Arusha,Ngorongoro
facilities,16347,Longido,Tanzania,Tanzania,Arusha,Longido
facilities,16348,Lyamungo,Tanzania,Tanzania,Kilimanjaro,Hai
facilities,16349,Magara,Tanzania,Tanzania,Manyara,Babati DC
facilities,16350,Magugu,Tanzania,Tanzania,Manyara,Babati DC
facilities,16351,Majengo,Tanzania,Tanzania,Kilimanjaro,Moshi MC
facilities,16352,Malambo,Tanzania,Tanzania,Arusha,Ngorongoro
facilities,16353,Mamire,Tanzania,Tanzania,Manyara,Babati DC
facilities,16355,Mareu,Tanzania,Tanzania,Arusha,Meru
facilities,16356,Maria Emakulata,Tanzania,Tanzania,Manyara,Babati DC
facilities,16357,Masama,Tanzania,Tanzania,Kilimanjaro,Hai
facilities,16358,Mayoka,Tanzania,Tanzania,Manyara,Babati DC
facilities,16359,Mbuguni,Tanzania,Tanzania,Arusha,Meru
facilities,16360,Mbuyuni,Tanzania,Tanzania,Arusha,Arusha DC
facilities,16361,Mererani,Tanzania,Tanzania,Manyara,Simanjiro
facilities,16362,Mkonoo,Tanzania,Tanzania,Arusha,Arusha MC
facilities,16363,Moivaro,Tanzania,Tanzania,Arusha,Arusha MC
facilities,16364,Msaranga,Tanzania,Tanzania,Kilimanjaro,Moshi MC
facilities,16365,Mto Wa Mbu,Tanzania,Tanzania,Arusha,Monduli
facilities,16366,Mwika,Tanzania,Tanzania,Kilimanjaro,Moshi DC
facilities,16367,Naberera,Tanzania,Tanzania,Manyara,Simanjiro
facilities,16368,Nainokanoka,Tanzania,Tanzania,Arusha,Ngorongoro
facilities,16369,Ndungu,Tanzania,Tanzania,Kilimanjaro,Same
facilities,16370,Nduruma,Tanzania,Tanzania,Arusha,Arusha DC
facilities,16371,Ngarenanyuki,Tanzania,Tanzania,Arusha,Meru
facilities,16372,Ngarenaro,Tanzania,Tanzania,Arusha,Arusha MC
facilities,16373,Nkaiti,Tanzania,Tanzania,Manyara,Babati DC
facilities,16374,Nkwasira,Tanzania,Tanzania,Kilimanjaro,Hai
facilities,16375,Oldeani,Tanzania,Tanzania,Arusha,Karatu
facilities,16376,Oldonyo Sambu,Tanzania,Tanzania,Arusha,Ngorongoro
facilities,16377,Olgilai,Tanzania,Tanzania,Arusha,Arusha DC
facilities,16378,Olkokola,Tanzania,Tanzania,Arusha,Arusha DC
facilities,16380,Orkesumet,Tanzania,Tanzania,Manyara,Simanjiro
facilities,16381,Pasua,Tanzania,Tanzania,Kilimanjaro,Moshi MC
facilities,16382,Poli,Tanzania,Tanzania,Arusha,Meru
facilities,16383,Rhotia,Tanzania,Tanzania,Arusha,Karatu
facilities,16384,Shia,Tanzania,Tanzania,Kilimanjaro,Moshi DC
facilities,16385,Shighatini KKT,Tanzania,Tanzania,Kilimanjaro,Mwanga
facilities,16386,Shimbwe,Tanzania,Tanzania,Kilimanjaro,Moshi DC
facilities,16387,Siha,Tanzania,Tanzania,Kilimanjaro,Siha
facilities,16388,Tarakea,Tanzania,Tanzania,Kilimanjaro,Rombo
facilities,16389,Themi,Tanzania,Tanzania,Arusha,Arusha MC
facilities,16390,Ufana,Tanzania,Tanzania,Manyara,Babati DC
facilities,16391,Umbwe,Tanzania,Tanzania,Kilimanjaro,Moshi DC
facilities,16392,Uru,Tanzania,Tanzania,Kilimanjaro,Moshi DC
facilities,16393,Uru Kyaseni,Tanzania,Tanzania,Kilimanjaro,Moshi DC
facilities,16394,Usa River Govt,Tanzania,Tanzania,Arusha,Meru
facilities,16395,Vunta,Tanzania,Tanzania,Kilimanjaro,Same
facilities,16396,Simbay,Tanzania,Tanzania,Manyara,Hanang
facilities,16397,Kilomeni,Tanzania,Tanzania,Kilimanjaro,Mwanga
facilities,16398,Anne Kiilu,Tanzania,Tanzania,Kilimanjaro,Moshi DC
facilities,16399,Arash,Tanzania,Tanzania,Arusha,Ngorongoro
facilities,16400,Arkatan,Tanzania,Tanzania,Arusha,Monduli
facilities,16401,Arri,Tanzania,Tanzania,Manyara,Mbulu
facilities,16402,Arri-Tsyao,Tanzania,Tanzania,Manyara,Babati DC
facilities,16403,Aya-Labe,Tanzania,Tanzania,Arusha,Karatu
facilities,16404,Ayasanda,Tanzania,Tanzania,Manyara,Babati DC
facilities,16405,Bangalala,Tanzania,Tanzania,Kilimanjaro,Same
facilities,16406,Bangata,Tanzania,Tanzania,Arusha,Arusha DC
facilities,16407,Bargish,Tanzania,Tanzania,Manyara,Mbulu
facilities,16408,Bashinet,Tanzania,Tanzania,Manyara,Babati DC
facilities,16409,Basodowishi,Tanzania,Tanzania,Arusha,Karatu
facilities,16410,Bassodesh,Tanzania,Tanzania,Manyara,Hanang
facilities,16411,Bassotu Ziwani,Tanzania,Tanzania,Manyara,Hanang
facilities,16412,Bendera,Tanzania,Tanzania,Kilimanjaro,Same
facilities,16414,Bondeni,Tanzania,Tanzania,Kilimanjaro,Moshi MC
facilities,16415,Bonga,Tanzania,Tanzania,Manyara,Babati TC
facilities,16416,Buger,Tanzania,Tanzania,Arusha,Karatu
facilities,16417,Butu,Tanzania,Tanzania,Kilimanjaro,Mwanga
facilities,16418,Bwambo,Tanzania,Tanzania,Kilimanjaro,Same
facilities,16419,Bwawani,Tanzania,Tanzania,Arusha,Arusha DC
facilities,16420,Chabaru,Tanzania,Tanzania,Kilimanjaro,Same
facilities,16421,Chajo,Tanzania,Tanzania,Kilimanjaro,Same
facilities,16422,Chekereni,Tanzania,Tanzania,Kilimanjaro,Moshi DC
facilities,16423,Chemchem,Tanzania,Tanzania,Kilimanjaro,Moshi DC
facilities,16424,Chemchem,Tanzania,Tanzania,Arusha,Karatu
facilities,16425,Chome,Tanzania,Tanzania,Kilimanjaro,Same
facilities,16426,Chomvu,Tanzania,Tanzania,Kilimanjaro,Mwanga
facilities,16427,Dabir,Tanzania,Tanzania,Manyara,Babati DC
facilities,16428,Dareda Kati,Tanzania,Tanzania,Manyara,Babati DC
facilities,16429,Daudi,Tanzania,Tanzania,Manyara,Mbulu
facilities,16430,Dawar,Tanzania,Tanzania,Manyara,Hanang
